scope,addr,group,group_basis,comment,evidence
bank1,0xE768,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/E768.asm; ec/decompiled/bank1/E768.c
bank1,0xE769,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/E769.asm; ec/decompiled/bank1/E769.c
bank1,0xE781,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/E781.asm; ec/decompiled/bank1/E781.c
bank1,0xE8A4,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/E8A4.asm; ec/decompiled/bank1/E8A4.c
bank1,0xE924,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/E924.asm; ec/decompiled/bank1/E924.c
bank1,0xE931,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/E931.asm; ec/decompiled/bank1/E931.c
bank1,0xE954,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/E954.asm; ec/decompiled/bank1/E954.c
bank1,0xEAC3,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/EAC3.asm; ec/decompiled/bank1/EAC3.c
bank1,ED02,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/ED02.asm; ec/decompiled/bank1/ED02.c
bank1,ED3A,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/ED3A.asm; ec/decompiled/bank1/ED3A.c
bank1,EF26,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/EF26.asm; ec/decompiled/bank1/EF26.c
bank1,EF32,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank1/EF32.asm; ec/decompiled/bank1/EF32.c
bank1,EFBC,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/EFBC.asm; ec/decompiled/bank1/EFBC.c
bank1,EFBD,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/EFBD.asm; ec/decompiled/bank1/EFBD.c
bank1,EFDA,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank1/EFDA.asm; ec/decompiled/bank1/EFDA.c
bank1,F012,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/F012.asm; ec/decompiled/bank1/F012.c
bank1,F018,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank1/F018.asm; ec/decompiled/bank1/F018.c
bank1,F022,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank1/F022.asm; ec/decompiled/bank1/F022.c
bank1,F02C,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank1/F02C.asm; ec/decompiled/bank1/F02C.c
bank1,F030,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/F030.asm; ec/decompiled/bank1/F030.c
bank1,F036,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank1/F036.asm; ec/decompiled/bank1/F036.c
bank1,F054,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F054.asm; ec/decompiled/bank1/F054.c
bank1,F074,callgraph_bank1_F074,callgraph,"One of 6 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F074.asm; ec/decompiled/bank1/F074.c
bank1,F07D,callgraph_bank1_F074,callgraph,"One of 6 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F07D.asm; ec/decompiled/bank1/F07D.c
bank1,F080,callgraph_bank1_F074,callgraph,"One of 6 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F080.asm; ec/decompiled/bank1/F080.c
bank1,F08C,callgraph_bank1_F074,callgraph,"One of 6 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F08C.asm; ec/decompiled/bank1/F08C.c
bank1,F090,callgraph_bank1_F074,callgraph,"One of 6 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F090.asm; ec/decompiled/bank1/F090.c
bank1,F0E4,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/F0E4.asm; ec/decompiled/bank1/F0E4.c
bank1,F0EE,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/F0EE.asm; ec/decompiled/bank1/F0EE.c
bank1,F101,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/F101.asm; ec/decompiled/bank1/F101.c
bank1,F102,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/F102.asm; ec/decompiled/bank1/F102.c
bank1,F104,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/F104.asm; ec/decompiled/bank1/F104.c
bank1,F106,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F106.asm; ec/decompiled/bank1/F106.c
bank1,F109,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/F109.asm; ec/decompiled/bank1/F109.c
bank1,F10C,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank1/F10C.asm; ec/decompiled/bank1/F10C.c
bank1,F10D,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F10D.asm; ec/decompiled/bank1/F10D.c
bank1,F110,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F110.asm; ec/decompiled/bank1/F110.c
bank1,F113,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F113.asm; ec/decompiled/bank1/F113.c
bank1,F116,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F116.asm; ec/decompiled/bank1/F116.c
bank1,F119,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F119.asm; ec/decompiled/bank1/F119.c
bank1,F11C,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F11C.asm; ec/decompiled/bank1/F11C.c
bank1,F11F,callgraph_bank1_1738,callgraph,"One of 389 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank1/F11F.asm; ec/decompiled/bank1/F11F.c
